source,target,cor,P/N
F_Laccaria,F_Suhomyces,0.302069468,P
F_Boletus,F_Suhomyces,0.306712421,P
F_Gloiothele,F_Suhomyces,0.315831828,P
F_Cryptococcus,F_Suhomyces,0.403145973,P
F_Clavispora,F_Yarrowia,0.356627889,P
F_Metschnikowia,F_Yarrowia,0.342866527,P
F_Wickerhamomyces,F_Yarrowia,0.360528156,P
F_Kazachstania,F_Yarrowia,0.287478203,P
F_Diutina,F_Yarrowia,0.28244317,P
F_Pochonia,F_Yarrowia,0.40557389,P
F_Polycephalomyces,F_Yarrowia,0.573876301,P
F_Hypsizygus,F_Yarrowia,0.276862613,P
F_Kwoniella,F_Yarrowia,0.335564967,P
F_Fibulobasidium,F_Yarrowia,0.28074569,P
F_Boothiomyces,F_Yarrowia,0.361297091,P
F_Batrachochytrium,F_Yarrowia,0.337280741,P
F_Synchytrium,F_Yarrowia,0.288052803,P
F_Hyaloraphidium,F_Yarrowia,0.338056714,P
F_Claroideoglomus,F_Yarrowia,0.289566265,P
F_Lobosporangium,F_Yarrowia,0.317909016,P
F_Backusella,F_Yarrowia,0.389068106,P
F_Neozygites,F_Yarrowia,0.295323389,P
F_Kuzuhaea,F_Yarrowia,0.286843271,P
F_Kalmanozyma,F_Lipomyces,0.300572471,P
F_Microallomyces,F_Lipomyces,0.303089104,P
F_Kregervanrija,F_Clavispora,0.449345392,P
F_Ogataea,F_Clavispora,0.308282897,P
F_Polycephalomyces,F_Clavispora,0.345426773,P
F_Polystigma,F_Clavispora,0.363555585,P
F_Eutypa,F_Clavispora,0.275804061,P
F_Tulostoma,F_Clavispora,0.339187272,P
F_Fibulobasidium,F_Clavispora,0.363631899,P
F_Vittaforma,F_Clavispora,0.355434877,P
F_Glomus,F_Clavispora,0.293292182,P
F_Septoglomus,F_Clavispora,0.60277886,P
F_Lobosporangium,F_Clavispora,0.352772927,P
F_Mortierella,F_Clavispora,0.305794189,P
F_Neozygites,F_Clavispora,0.28686393,P
F_Saccharomycopsis,F_Kodamaea,0.308816981,P
F_Hypsizygus,F_Kodamaea,0.328906683,P
F_Claroideoglomus,F_Kodamaea,0.302443654,P
F_Paraglomus,F_Kodamaea,0.369310248,P
F_Kuzuhaea,F_Kodamaea,0.330293956,P
F_Ramicandelaber,F_Kodamaea,0.275767949,P
F_Wickerhamomyces,F_Metschnikowia,0.345067931,P
F_Zygosaccharomyces,F_Metschnikowia,0.275567418,P
F_Pochonia,F_Metschnikowia,0.383897222,P
F_Polycephalomyces,F_Metschnikowia,0.37397153,P
F_Tylopilus,F_Metschnikowia,0.28191414,P
F_Wolfiporia,F_Metschnikowia,0.275156404,P
F_Batrachochytrium,F_Metschnikowia,0.436055599,P
F_Gonapodya,F_Metschnikowia,0.281257442,P
F_Lobosporangium,F_Metschnikowia,0.293700949,P
F_Backusella,F_Metschnikowia,0.401398867,P
F_Rhizopus,F_Metschnikowia,0.300260769,P
F_Podospora,F_Cyberlindnera,0.317579332,P
F_Inocybe,F_Cyberlindnera,0.286942012,P
F_Laccaria,F_Cyberlindnera,0.275523975,P
F_Pochonia,F_Wickerhamomyces,0.407170731,P
F_Polycephalomyces,F_Wickerhamomyces,0.300727906,P
F_Pleurocollybia,F_Wickerhamomyces,0.318184661,P
F_Batrachochytrium,F_Wickerhamomyces,0.450066285,P
F_Backusella,F_Wickerhamomyces,0.35666859,P
F_Parafuscosporella,F_Kregervanrija,0.330660238,N
F_Polystigma,F_Kregervanrija,0.317259593,P
F_Septoglomus,F_Kregervanrija,0.525214315,P
F_Lobosporangium,F_Kregervanrija,0.294591357,P
F_Mortierella,F_Kregervanrija,0.420240489,P
F_Polycephalomyces,F_Ogataea,0.273473601,P
F_Glomus,F_Ogataea,0.297880462,P
F_Myriostoma,F_Eremothecium,0.275310499,P
F_Polycephalomyces,F_Kazachstania,0.375225979,P
F_Ambrosiella,F_Kazachstania,0.307699905,P
F_Podospora,F_Kazachstania,0.3769572,P
F_Heliocephala,F_Kazachstania,0.278614655,P
F_Inocybe,F_Kazachstania,0.364466486,P
F_Psathyrella,F_Kazachstania,0.291534675,P
F_Boletus,F_Kazachstania,0.292004793,P
F_Bannozyma,F_Kazachstania,0.274893494,P
F_Vavraia,F_Kazachstania,0.317886976,P
F_Halteromyces,F_Kazachstania,0.280719208,P
F_Cordyceps,F_Kluyveromyces,0.291892482,P
F_Graphium,F_Kluyveromyces,0.302854187,P
F_Hamiltosporidium,F_Kluyveromyces,0.32463761,P
F_Entoloma,F_Tetrapisispora,0.297760969,P
F_Kuraishia,F_Zygosaccharomyces,0.514530313,P
F_Coronophora,F_Zygosaccharomyces,0.309413753,N
F_Hypocrella,F_Zygosaccharomyces,0.312521941,N
F_Pochonia,F_Zygosaccharomyces,0.336211183,P
F_Polycephalomyces,F_Zygosaccharomyces,0.33594065,P
F_Coccodiella,F_Zygosaccharomyces,0.473154585,P
F_Trametes,F_Zygosaccharomyces,0.28498078,N
F_Pseudomicrostroma,F_Zygosaccharomyces,0.305913381,N
F_Microallomyces,F_Zygosaccharomyces,0.278394287,N
F_Boothiomyces,F_Zygosaccharomyces,0.360467063,P
F_Rozella,F_Zygosaccharomyces,0.384601689,P
F_Backusella,F_Zygosaccharomyces,0.384851107,P
F_Corollospora,F_Hanseniaspora,0.297413516,P
F_Sistotrema,F_Saccharomycopsis,0.289969034,P
F_Kuzuhaea,F_Saccharomycopsis,0.305842166,P
F_Neogloea,F_Blastobotrys,0.307653648,P
F_Tieghemiomyces,F_Blastobotrys,0.300189473,P
F_Ascitendus,F_Diutina,0.339518435,P
F_Polycephalomyces,F_Diutina,0.322684571,P
F_Tulostoma,F_Diutina,0.314582212,P
F_Hypsizygus,F_Diutina,0.301903744,P
F_Sistotrema,F_Diutina,0.288322028,P
F_Fibulobasidium,F_Diutina,0.35675158,P
F_Boothiomyces,F_Diutina,0.292256272,P
F_Batrachochytrium,F_Diutina,0.31137256,P
F_Claroideoglomus,F_Diutina,0.337049073,P
F_Kuzuhaea,F_Diutina,0.293340529,P
F_Coccodiella,F_Kuraishia,0.353796332,P
F_Tylopilus,F_Kuraishia,0.318312102,P
F_Boothiomyces,F_Kuraishia,0.275276867,P
F_Rhizopus,F_Kuraishia,0.273651145,P
F_Neogloea,F_Starmerella,0.273766889,P
F_Melanotaenium,F_Starmerella,0.335061858,P
F_Synchytrium,F_Starmerella,0.284104863,P
F_Pochonia,F_Ascitendus,0.275341635,P
F_Podospora,F_Ascitendus,0.299662504,P
F_Tulostoma,F_Ascitendus,0.284209958,P
F_Hypsizygus,F_Ascitendus,0.330514562,P
F_Pluteus,F_Ascitendus,0.28369814,P
F_Sistotrema,F_Ascitendus,0.294626362,P
F_Wolfiporia,F_Ascitendus,0.283899372,P
F_Boothiomyces,F_Ascitendus,0.419861278,P
F_Synchytrium,F_Ascitendus,0.332792707,P
F_Rozella,F_Ascitendus,0.309780388,P
F_Claroideoglomus,F_Ascitendus,0.354481505,P
F_Lachnella,F_Coniochaeta,0.299367791,P
F_Postia,F_Bertia,0.288252761,P
F_Kallichroma,F_Coronophora,0.295116369,P
F_Hypocrella,F_Coronophora,0.334700969,P
F_Serpula,F_Coronophora,0.30268284,P
F_Luteoporia,F_Coronophora,0.289334251,P
F_Trametes,F_Coronophora,0.289089223,P
F_Cintractia,F_Coronophora,0.321116834,P
F_Boothiomyces,F_Coronophora,0.277004202,N
F_Kallichroma,F_Phruensis,0.282641448,P
F_Bourdotia,F_Phruensis,0.332335238,P
F_Clonostachys,F_Parafuscosporella,0.280831718,P
F_Ambrosiella,F_Parafuscosporella,0.291559419,P
F_Esteya,F_Parafuscosporella,0.329786373,P
F_Inocybe,F_Parafuscosporella,0.426086508,P
F_Vavraia,F_Parafuscosporella,0.358112242,P
F_Mortierella,F_Parafuscosporella,0.277530152,N
F_Phlebia,F_Colletotrichum,0.275547566,P
F_Graphium,F_Sodiomyces,0.279802123,P
F_Echinusitheca,F_Verticillium,0.31382984,P
F_Discostroma,F_Verticillium,0.278456299,P
F_Cyptotrama,F_Verticillium,0.292003371,P
F_Cintractia,F_Verticillium,0.310361734,P
F_Melanopsichium,F_Verticillium,0.299303719,P
F_Graphium,F_Clonostachys,0.278058992,P
F_Ambrosiella,F_Clonostachys,0.383499013,P
F_Podospora,F_Clonostachys,0.309425553,P
F_Inocybe,F_Clonostachys,0.425874208,P
F_Boletus,F_Clonostachys,0.482802856,P
F_Tylopilus,F_Clonostachys,0.277795704,P
F_Myriostoma,F_Clonostachys,0.37664056,P
F_Exobasidium,F_Clonostachys,0.281648382,P
F_Pseudomicrostroma,F_Clonostachys,0.275206371,P
F_Cintractia,F_Clonostachys,0.355621626,P
F_Vittaforma,F_Clonostachys,0.317394921,N
F_Vavraia,F_Clonostachys,0.535560957,P
F_Tieghemiomyces,F_Clonostachys,0.28578769,P
F_Agaricus,F_Hypocrella,0.288273217,P
F_Pseudomicrostroma,F_Hypocrella,0.371858275,P
F_Hamiltosporidium,F_Hypocrella,0.280819893,P
F_Tieghemiomyces,F_Hypocrella,0.326865532,P
F_Sistotrema,F_Metarhizium,0.317590554,P
F_Gloiothele,F_Metarhizium,0.294368356,P
F_Polycephalomyces,F_Pochonia,0.538683525,P
F_Batrachochytrium,F_Pochonia,0.424898248,P
F_Gonapodya,F_Pochonia,0.278256846,P
F_Hyaloraphidium,F_Pochonia,0.305516695,P
F_Lobosporangium,F_Pochonia,0.319742339,P
F_Backusella,F_Pochonia,0.510440917,P
F_Neozygites,F_Pochonia,0.331006214,P
F_Kuzuhaea,F_Pochonia,0.275048011,P
F_Podospora,F_Blackwellomyces,0.292718107,P
F_Heliocephala,F_Blackwellomyces,0.298981084,P
F_Inocybe,F_Blackwellomyces,0.46692375,P
F_Boletus,F_Blackwellomyces,0.347458285,P
F_Polyporoletus,F_Blackwellomyces,0.275490468,P
F_Gloiothele,F_Blackwellomyces,0.288873883,P
F_Vavraia,F_Blackwellomyces,0.284883726,P
F_Lichtheimia,F_Cordyceps,0.283975121,P
F_Polycephalomyces,F_Trichoderma,0.28596854,P
F_Cintractia,F_Trichoderma,0.294664502,P
F_Claroideoglomus,F_Trichoderma,0.346972415,P
F_Backusella,F_Trichoderma,0.313768741,P
F_Neozygites,F_Trichoderma,0.3478711,P
F_Sistotrema,F_Fusarium,0.289352967,N
F_Cerrena,F_Fusarium,0.273527456,P
F_Macrohyporia,F_Fusarium,0.308466843,P
F_Porpomyces,F_Fusarium,0.282158382,P
F_Vittaforma,F_Fusarium,0.301663949,N
F_Claroideoglomus,F_Xenoacremonium,0.375720608,P
F_Neozygites,F_Xenoacremonium,0.384291996,P
F_Heterobasidion,F_Hirsutella,0.313051029,P
F_Brevistachys,F_Ophiocordyceps,0.304735131,P
F_Hypsizygus,F_Polycephalomyces,0.27877261,P
F_Sistotrema,F_Polycephalomyces,0.30327656,P
F_Fibulobasidium,F_Polycephalomyces,0.395885142,P
F_Boothiomyces,F_Polycephalomyces,0.344327614,P
F_Batrachochytrium,F_Polycephalomyces,0.540506829,P
F_Hyaloraphidium,F_Polycephalomyces,0.605769014,P
F_Lobosporangium,F_Polycephalomyces,0.384953167,P
F_Backusella,F_Polycephalomyces,0.399546876,P
F_Neozygites,F_Polycephalomyces,0.449146895,P
F_Kuzuhaea,F_Polycephalomyces,0.293253123,P
F_Luteoporia,F_Purpureocillium,0.3068532,P
F_Taiwanofungus,F_Purpureocillium,0.300046373,P
F_Leucosporidium,F_Purpureocillium,0.330013656,P
F_Eutypa,F_Brevistachys,0.28165407,P
F_Entoloma,F_Ustilaginoidea,0.299601801,P
F_Taiwanofungus,F_Echinusitheca,0.30194488,P
F_Pileolaria,F_Echinusitheca,0.291935106,P
F_Cintractia,F_Echinusitheca,0.277050553,P
F_Geastrum,F_Scedosporium,0.281536404,P
F_Inocybe,F_Graphium,0.300875183,P
F_Boletus,F_Graphium,0.424859976,P
F_Esteya,F_Ambrosiella,0.432611791,P
F_Podospora,F_Ambrosiella,0.510649211,P
F_Heliocephala,F_Ambrosiella,0.312894031,P
F_Inocybe,F_Ambrosiella,0.543236742,P
F_Boletus,F_Ambrosiella,0.406714083,P
F_Hypochniciellum,F_Ambrosiella,0.314841563,P
F_Myriostoma,F_Ambrosiella,0.343306587,P
F_Gloiothele,F_Ambrosiella,0.362614444,P
F_Dacrymyces,F_Ambrosiella,0.275726111,P
F_Bannozyma,F_Ambrosiella,0.311492468,P
F_Cryptococcus,F_Ambrosiella,0.285090929,P
F_Cintractia,F_Ambrosiella,0.309608561,P
F_Vavraia,F_Ambrosiella,0.537551229,P
F_Encephalitozoon,F_Ambrosiella,0.387162037,P
F_Botryobasidium,F_Cornuvesica,0.337945752,P
F_Neurospora,F_Esteya,0.356190965,P
F_Agaricus,F_Esteya,0.281187021,P
F_Inocybe,F_Esteya,0.34883282,P
F_Heterogastridium,F_Esteya,0.279620327,P
F_Bannozyma,F_Esteya,0.307599619,P
F_Anthracoidea,F_Esteya,0.282657941,P
F_Vavraia,F_Esteya,0.323505907,P
F_Encephalitozoon,F_Esteya,0.361493139,P
F_Tieghemiomyces,F_Esteya,0.463894453,P
F_Ceraceomyces,F_Sporothrix,0.285833667,P
F_Hamiltosporidium,F_Sporothrix,0.333780614,P
F_Neozygites,F_Coccodiella,0.301783276,P
F_Porpomyces,F_Cocoicola,0.28081926,P
F_Septoglomus,F_Polystigma,0.323370509,P
F_Gloiothele,F_Parathielavia,0.339877315,P
F_Heliocephala,F_Podospora,0.288830349,P
F_Inocybe,F_Podospora,0.550675178,P
F_Psathyrella,F_Podospora,0.30002492,P
F_Laccaria,F_Podospora,0.320678103,P
F_Boletus,F_Podospora,0.484591809,P
F_Botryobasidium,F_Podospora,0.282298427,P
F_Polyporoletus,F_Podospora,0.295034188,P
F_Sclerotium,F_Podospora,0.273920259,P
F_Bannozyma,F_Podospora,0.452304619,P
F_Cryptococcus,F_Podospora,0.282892908,P
F_Cintractia,F_Podospora,0.309729283,P
F_Rhizophydium,F_Podospora,0.277113801,P
F_Vittaforma,F_Podospora,0.310984603,N
F_Vavraia,F_Podospora,0.466322501,P
F_Encephalitozoon,F_Podospora,0.35022684,P
F_Rhizophagus,F_Podospora,0.292705468,P
F_Halteromyces,F_Podospora,0.324977729,P
F_Tieghemiomyces,F_Neurospora,0.290420484,P
F_Ceraceomyces,F_Phaeoacremonium,0.288844469,P
F_Dentipellis,F_Discostroma,0.278908466,P
F_Exobasidium,F_Pestalotiopsis,0.345154674,P
F_Cintractia,F_Pestalotiopsis,0.292867188,P
F_Conidiobolus,F_Ascotricha,0.33983566,P
F_Hygrocybe,F_Xylaria,0.385499821,P
F_Bourdotia,F_Xylaria,0.291713254,P
F_Tropicoporus,F_Linocarpon,0.342467879,P
F_Hypochniciellum,F_Protomyces,0.317558923,P
F_Myriostoma,F_Protomyces,0.302167283,P
F_Sclerotium,F_Protomyces,0.29424891,P
F_Inocybe,F_Heliocephala,0.376801771,P
F_Bourdotia,F_Heliocephala,0.36901403,P
F_Heterogastridium,F_Heliocephala,0.284707917,P
F_Bannozyma,F_Heliocephala,0.274830284,P
F_Cryptococcus,F_Heliocephala,0.298808171,P
F_Rozella,F_Heliocephala,0.295366703,N
F_Hamiltosporidium,F_Heliocephala,0.279824755,P
F_Vavraia,F_Heliocephala,0.383966105,P
F_Halteromyces,F_Heliocephala,0.4261815,P
F_Cyptotrama,F_Saitoella,0.275075565,P
F_Phellopilus,F_Saitoella,0.275894935,P
F_Chionosphaera,F_Saitoella,0.294070308,P
F_Encephalitozoon,F_Agaricus,0.314065448,P
F_Hypsizygus,F_Tulostoma,0.296682908,P
F_Pluteus,F_Tulostoma,0.336055449,P
F_Sistotrema,F_Tulostoma,0.401684758,P
F_Macrohyporia,F_Tulostoma,0.299824662,N
F_Vittaforma,F_Tulostoma,0.289916569,P
F_Stereum,F_Pleurocollybia,0.285383359,P
F_Batrachochytrium,F_Pleurocollybia,0.357023549,P
F_Synchytrium,F_Pleurocollybia,0.282201058,P
F_Claroideoglomus,F_Pleurocollybia,0.314299505,P
F_Guyanagaster,F_Cortinarius,0.286303718,P
F_Kurtia,F_Cortinarius,0.284092512,P
F_Microporus,F_Cortinarius,0.283938311,P
F_Hygrocybe,F_Leucocortinarius,0.314927778,P
F_Pileolaria,F_Entoloma,0.344198088,P
F_Pleurotus,F_Hygrocybe,0.387045323,P
F_Coprinopsis,F_Hygrocybe,0.585820711,P
F_Psathyrella,F_Hygrocybe,0.44851744,P
F_Bourdotia,F_Hygrocybe,0.294877867,P
F_Tropicoporus,F_Hygrocybe,0.419965232,P
F_Cerrena,F_Hygrocybe,0.42892166,P
F_Sarcodon,F_Hygrocybe,0.321849469,P
F_Porpomyces,F_Hygrocybe,0.454362038,P
F_Kondoa,F_Hygrocybe,0.465713866,P
F_Boletus,F_Inocybe,0.568931553,P
F_Botryobasidium,F_Inocybe,0.281354207,P
F_Myriostoma,F_Inocybe,0.328838556,P
F_Polyporoletus,F_Inocybe,0.341175241,P
F_Gloiothele,F_Inocybe,0.374216699,P
F_Sclerotium,F_Inocybe,0.285437079,P
F_Bannozyma,F_Inocybe,0.441065675,P
F_Cintractia,F_Inocybe,0.28958481,P
F_Vittaforma,F_Inocybe,0.273925616,N
F_Vavraia,F_Inocybe,0.622137562,P
F_Encephalitozoon,F_Inocybe,0.315130943,P
F_Rhizophagus,F_Inocybe,0.293065071,P
F_Halteromyces,F_Inocybe,0.317370659,P
F_Tieghemiomyces,F_Inocybe,0.285167589,P
F_Sistotrema,F_Hypsizygus,0.27637332,P
F_Hydnochaete,F_Hypsizygus,0.379792648,P
F_Kwoniella,F_Hypsizygus,0.3222727,P
F_Claroideoglomus,F_Hypsizygus,0.348643452,P
F_Lopharia,F_Lyophyllum,0.374964487,P
F_Gloiothele,F_Lyophyllum,0.278692212,P
F_Microallomyces,F_Termitomyces,0.282212494,P
F_Flammulina,F_Ugola,0.28195255,P
F_Leucopaxillus,F_Ugola,0.304289517,P
F_Phellinidium,F_Ugola,0.278451023,P
F_Postia,F_Marasmius,0.314445725,P
F_Robbauera,F_Marasmius,0.273442262,P
F_Kurtia,F_Cyptotrama,0.34705878,P
F_Melanopsichium,F_Cyptotrama,0.287316169,P
F_Lachnella,F_Flammulina,0.305683845,P
F_Halteromyces,F_Flammulina,0.280675492,P
F_Microallomyces,F_Guyanagaster,0.291451806,P
F_Coprinopsis,F_Pleurotus,0.473909423,P
F_Serpula,F_Pleurotus,0.316747248,P
F_Cerrena,F_Pleurotus,0.359366529,P
F_Sarcodon,F_Pleurotus,0.319678745,P
F_Porpomyces,F_Pleurotus,0.320261566,P
F_Kondoa,F_Pleurotus,0.412461627,P
F_Kalmanozyma,F_Pleurotus,0.344280984,P
F_Sistotrema,F_Pluteus,0.33703104,P
F_Reniforma,F_Coprinellus,0.292660426,P
F_Spizellomyces,F_Coprinellus,0.328491982,P
F_Psathyrella,F_Coprinopsis,0.417022369,P
F_Tropicoporus,F_Coprinopsis,0.491994169,P
F_Cerrena,F_Coprinopsis,0.544150556,P
F_Sarcodon,F_Coprinopsis,0.477494755,P
F_Porpomyces,F_Coprinopsis,0.491585277,P
F_Kondoa,F_Coprinopsis,0.569247148,P
F_Bourdotia,F_Psathyrella,0.274406889,P
F_Cerrena,F_Psathyrella,0.375404508,P
F_Sarcodon,F_Psathyrella,0.388680502,P
F_Porpomyces,F_Psathyrella,0.287012547,P
F_Kondoa,F_Psathyrella,0.458441948,P
F_Boothiomyces,F_Schizophyllum,0.309308084,P
F_Lachnella,F_Laccaria,0.329271591,P
F_Pseudomicrostroma,F_Laccaria,0.279398299,P
F_Rhizophydium,F_Laccaria,0.290521241,P
F_Phellinidium,F_Lachnella,0.282499937,P
F_Phellinus,F_Lachnella,0.276874272,P
F_Phellopilus,F_Lachnella,0.283003199,P
F_Pseudomicrostroma,F_Lachnella,0.278059431,P
F_Rhizophydium,F_Lachnella,0.295677877,P
F_Myriostoma,F_Leucopaxillus,0.290531616,P
F_Myriostoma,F_Tretomyces,0.324121452,P
F_Infundibura,F_Tretomyces,0.404331135,P
F_Malassezia,F_Bourdotia,0.318773473,P
F_Leucogyrophana,F_Boletus,0.287919872,P
F_Myriostoma,F_Boletus,0.305300893,P
F_Polyporoletus,F_Boletus,0.330385794,P
F_Gloiothele,F_Boletus,0.428161997,P
F_Pseudomicrostroma,F_Boletus,0.296522224,P
F_Bannozyma,F_Boletus,0.409210448,P
F_Cryptococcus,F_Boletus,0.351862571,P
F_Cintractia,F_Boletus,0.363380544,P
F_Vavraia,F_Boletus,0.449647648,P
F_Claroideoglomus,F_Boletus,0.317532199,P
F_Tieghemiomyces,F_Boletus,0.303501879,P
F_Batrachochytrium,F_Tylopilus,0.305845609,P
F_Rozella,F_Tylopilus,0.307048272,P
F_Backusella,F_Tylopilus,0.327573657,P
F_Mucor,F_Tylopilus,0.303498713,P
F_Rhizopus,F_Tylopilus,0.358761534,P
F_Claroideoglomus,F_Rhizopogon,0.328164103,P
F_Tulasnella,F_Serpula,0.275318241,P
F_Kalmanozyma,F_Serpula,0.31313544,P
F_Rigidoporus,F_Pseudomerulius,0.290348575,P
F_Infundibura,F_Botryobasidium,0.286560774,P
F_Robbauera,F_Botryobasidium,0.345636305,P
F_Heterogastridium,F_Botryobasidium,0.369893205,P
F_Cryptococcus,F_Botryobasidium,0.279775566,P
F_Vavraia,F_Botryobasidium,0.292905445,P
F_Sistotrema,F_Craterellus,0.284249575,P
F_Melanotaenium,F_Rhizoctonia,0.314686744,P
F_Coemansia,F_Rhizoctonia,0.275146985,P
F_Melanopsichium,F_Tulasnella,0.273429761,P
F_Encephalitozoon,F_Hypochniciellum,0.349105121,P
F_Myriostoma,F_Sistotrema,0.302010023,N
F_Boothiomyces,F_Sistotrema,0.328699385,P
F_Hyaloraphidium,F_Sistotrema,0.325799952,P
F_Vittaforma,F_Sistotrema,0.487349724,P
F_Claroideoglomus,F_Sistotrema,0.273451831,P
F_Septoglomus,F_Sistotrema,0.290481984,P
F_Neozygites,F_Sistotrema,0.282448748,P
F_Claroideoglomus,F_Geastrum,0.294067895,N
F_Trametes,F_Myriostoma,0.288370451,P
F_Apiotrichum,F_Myriostoma,0.354569091,P
F_Vittaforma,F_Myriostoma,0.315708931,N
F_Vavraia,F_Myriostoma,0.313520436,P
F_Mortierella,F_Myriostoma,0.356486846,N
F_Kalmanozyma,F_Phellinidium,0.288149341,P
F_Phellopilus,F_Phellinus,0.413730097,P
F_Spizellomyces,F_Phellinus,0.338234287,P
F_Spizellomyces,F_Phellopilus,0.388142323,P
F_Mycotypha,F_Phellopilus,0.303373317,P
F_Cerrena,F_Tropicoporus,0.318624678,P
F_Sarcodon,F_Tropicoporus,0.288602964,P
F_Porpomyces,F_Tropicoporus,0.426240257,P
F_Kondoa,F_Tropicoporus,0.504111908,P
F_Porpomyces,F_Cerrena,0.475456781,P
F_Kondoa,F_Cerrena,0.403979247,P
F_Reniforma,F_Cerrena,0.298072082,P
F_Gloiothele,F_Postia,0.290928971,P
F_Infundibura,F_Postia,0.284841454,P
F_Robbauera,F_Postia,0.328978742,P
F_Kalmanozyma,F_Postia,0.336534878,P
F_Tieghemiomyces,F_Postia,0.376950608,P
F_Tieghemiomyces,F_Daedalea,0.276285852,P
F_Fibroporia,F_Wolfiporia,0.277228778,P
F_Boothiomyces,F_Wolfiporia,0.291922026,P
F_Backusella,F_Wolfiporia,0.28679533,P
F_Neozygites,F_Wolfiporia,0.289480988,P
F_Mitosporidium,F_Rigidoporus,0.315317392,P
F_Apiotrichum,F_Hornodermoporus,0.290992543,P
F_Macrohyporia,F_Trametes,0.275897369,P
F_Septobasidium,F_Trametes,0.303638266,P
F_Gigaspora,F_Trametes,0.288523697,P
F_Pseudomicrostroma,F_Macrohyporia,0.364453604,P
F_Gloiothele,F_Taiwanofungus,0.317932531,P
F_Cryptococcus,F_Taiwanofungus,0.421956028,P
F_Archaeospora,F_Taiwanofungus,0.292849508,P
F_Gloiothele,F_Polyporoletus,0.295344563,P
F_Pseudomicrostroma,F_Polyporoletus,0.278121586,P
F_Bannozyma,F_Polyporoletus,0.283395775,P
F_Vavraia,F_Polyporoletus,0.291741783,P
F_Circinella,F_Dentipellis,0.329728717,P
F_Dacrymyces,F_Gloiothele,0.290663681,P
F_Pseudomicrostroma,F_Gloiothele,0.275178234,P
F_Cryptococcus,F_Gloiothele,0.330485007,P
F_Cintractia,F_Gloiothele,0.32184802,P
F_Amphiamblys,F_Gloiothele,0.274634629,P
F_Tieghemiomyces,F_Gloiothele,0.29120048,P
F_Porpomyces,F_Sarcodon,0.294247732,P
F_Kondoa,F_Sarcodon,0.356438126,P
F_Vavraia,F_Sclerotium,0.295298333,P
F_Mycotypha,F_Sclerotium,0.275446834,P
F_Kondoa,F_Porpomyces,0.430436051,P
F_Robbauera,F_Infundibura,0.399869507,P
F_Tieghemiomyces,F_Infundibura,0.455463386,P
F_Cryptococcus,F_Neogloea,0.274655982,P
F_Melanopsichium,F_Exobasidium,0.280635125,P
F_Bannozyma,F_Pseudomicrostroma,0.333519353,P
F_Tieghemiomyces,F_Robbauera,0.331420964,P
F_Tieghemiomyces,F_Heterogastridium,0.369610661,P
F_Septoglomus,F_Kriegeria,0.297968957,N
F_Mortierella,F_Kriegeria,0.371466754,N
F_Reniforma,F_Rhodotorula,0.311868196,P
F_Vavraia,F_Bannozyma,0.33677747,P
F_Rhizophagus,F_Bannozyma,0.331088283,P
F_Mitosporidium,F_Reniforma,0.304411929,P
F_Tieghemiomyces,F_Reniforma,0.311216062,P
F_Microallomyces,F_Gymnosporangium,0.307375271,P
F_Cintractia,F_Cryptococcus,0.311042771,P
F_Tieghemiomyces,F_Cryptococcus,0.310543675,P
F_Boothiomyces,F_Kwoniella,0.304555241,P
F_Cintractia,F_Fibulobasidium,0.289313819,P
F_Batrachochytrium,F_Fibulobasidium,0.333800342,P
F_Hyaloraphidium,F_Fibulobasidium,0.277384177,P
F_Glomus,F_Fibulobasidium,0.291606719,P
F_Neozygites,F_Fibulobasidium,0.294158857,P
F_Phlyctochytrium,F_Saitozyma,0.337039855,P
F_Gonapodya,F_Saitozyma,0.352389925,P
F_Backusella,F_Saitozyma,0.289576897,P
F_Mucor,F_Saitozyma,0.324482513,P
F_Neozygites,F_Saitozyma,0.370417557,P
F_Melanopsichium,F_Apiotrichum,0.320609344,P
F_Kalmanozyma,F_Trichosporon,0.278098302,P
F_Tieghemiomyces,F_Trichosporon,0.302197699,P
F_Coemansia,F_Melanotaenium,0.312063291,P
F_Microallomyces,F_Cintractia,0.366154959,P
F_Halteromyces,F_Cintractia,0.281436482,P
F_Phycomyces,F_Microallomyces,0.344003578,P
F_Synchytrium,F_Boothiomyces,0.327020548,P
F_Claroideoglomus,F_Boothiomyces,0.437844871,P
F_Backusella,F_Boothiomyces,0.338019217,P
F_Neozygites,F_Boothiomyces,0.326518268,P
F_Kuzuhaea,F_Boothiomyces,0.340282727,P
F_Hyaloraphidium,F_Batrachochytrium,0.373405492,P
F_Backusella,F_Batrachochytrium,0.369398787,P
F_Kuzuhaea,F_Synchytrium,0.328096666,P
F_Lobosporangium,F_Gonapodya,0.301041408,P
F_Neozygites,F_Gonapodya,0.360511825,P
F_Funneliglomus,F_Hyaloraphidium,0.28045416,P
F_Neozygites,F_Hyaloraphidium,0.303599695,P
F_Capniomyces,F_Rozella,0.281137217,N
F_Vavraia,F_Vittaforma,0.311547797,N
F_Septoglomus,F_Vittaforma,0.352288907,P
F_Mortierella,F_Vittaforma,0.280905619,P
F_Rhizophagus,F_Vavraia,0.327421565,P
F_Conidiobolus,F_Vavraia,0.299969335,P
F_Orphella,F_Vavraia,0.286307454,P
F_Coemansia,F_Microsporidium,0.294701792,P
F_Rhizophagus,F_Claroideoglomus,0.289614965,P
